params,score,return,sharpe,fees,trades
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.38026658327903,-0.011183792184051522,-0.11183792184051522,1930.4581475749155,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.38026658327903,-0.011183792184051522,-0.11183792184051522,1930.4581475749155,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.392198860527613,-0.011758177360343791,-0.11758177360343791,1930.1695118079344,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.392198860527613,-0.011758177360343791,-0.11758177360343791,1930.1695118079344,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.398975607033847,-0.01074317389577728,-0.1074317389577728,1992.6316719372835,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.398975607033856,-0.010743173895777725,-0.10743173895777725,1992.6316719372833,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.4001693456447954,-0.011276583319408284,-0.11276583319408284,1970.379196816414,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.4001693456447954,-0.011276583319408284,-0.11276583319408284,1970.379196816414,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.444010522228214,-0.015680377669005985,-0.15680377669005985,1862.231481486704,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.450809152507092,-0.013690206801451388,-0.13690206801451388,1970.276279315949,16
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.450809152507092,-0.013690206801451388,-0.13690206801451388,1970.276279315949,16
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.5504619808719085,-0.018295433595330257,-0.18295433595330257,1976.8201858851364,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.5504619808719085,-0.018295433595330257,-0.18295433595330257,1976.8201858851364,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.584829700625738,-0.02111902064803206,-0.2111902064803206,1921.3936487124442,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.584829700625738,-0.02111902064803206,-0.2111902064803206,1921.3936487124442,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.6140938968850875,-0.023895909649576774,-0.23895909649576774,1856.7999225014803,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.627874132675884,-0.023124874296095554,-0.23124874296095554,1923.4426160600904,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.627874132675884,-0.023124874296095554,-0.23124874296095554,1923.4426160600904,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.6566020232919865,-0.027310093539959168,-0.2731009353995917,1791.8965460816491,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.6566020232919865,-0.027310093539959168,-0.2731009353995917,1791.8965460816494,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.667841879769872,-0.024050441085667118,-0.24050441085667118,1969.0929488347122,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.667841879769872,-0.024050441085667118,-0.24050441085667118,1969.0929488347122,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.670563799024222,-0.025316130803807124,-0.25316130803807124,1916.045653442791,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.670563799024222,-0.025316130803807124,-0.25316130803807124,1916.045653442791,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.692356170630179,-0.026332064707123792,-0.2633206470712379,1917.0634819941163,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.692356170630179,-0.026332064707123792,-0.2633206470712379,1917.0634819941163,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.703021826612564,-0.025769327529508446,-0.25769327529508446,1967.0547364739318,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.703021826612564,-0.025769327529508446,-0.25769327529508446,1967.0547364739318,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.752053692672685,-0.028225793585134218,-0.2822579358513422,1961.3760928902495,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.752053692672686,-0.02822579358513433,-0.2822579358513433,1961.3760928902498,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.77809837441079,-0.029444959520095737,-0.29444959520095737,1962.359318150801,16
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.77809837441079,-0.029444959520095737,-0.29444959520095737,1962.359318150801,16
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.784442917568948,-0.029774397169681,-0.29774397169681,1961.083812972056,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.784442917568948,-0.029774397169681,-0.29774397169681,1961.083812972056,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.793488227130256,-0.030185782339011813,-0.30185782339011813,1961.9870453774765,16
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.793488227130256,-0.030185782339011813,-0.30185782339011813,1961.9870453774765,16
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.796901382948611,-0.030374111514591906,-0.30374111514591906,1960.7824489796385,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.796901382948615,-0.030374111514592128,-0.3037411151459213,1960.7824489796385,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.884832271411937,-0.0345021684695096,-0.345021684695096,1963.5433520533954,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.884832271411944,-0.03450216846950993,-0.3450216846950993,1963.5433520533952,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.884832271411944,-0.03450216846950993,-0.3450216846950993,1963.5433520533952,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.884832271411944,-0.03450216846950993,-0.3450216846950993,1963.5433520533952,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.884832271411944,-0.03450216846950993,-0.3450216846950993,1963.5433520533952,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.884832271411944,-0.03450216846950993,-0.3450216846950993,1963.5433520533952,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.916820275707408,-0.03915985052528126,-0.3915985052528126,1817.1852025332023,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.916820275707408,-0.03915985052528126,-0.3915985052528126,1817.1852025332023,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-1000000000.0,-0.05717559558372698,-0.5717559558372698,1804.9665734679618,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-1000000000.0,-0.05717559558372698,-0.5717559558372698,1804.966573467962,15
